,agent1
ep1265,0.0
ep1266,1.0
ep1267,1.0
ep1268,1.0
ep1269,0.0
ep1270,1.0
ep1271,1.0
ep1272,0.0
ep1273,0.0
ep1274,0.0
ep1275,0.0
ep1276,1.0
ep1277,0.0
ep1278,0.0
ep1279,1.0
ep1280,1.0
ep1281,0.0
ep1282,1.0
ep1283,0.0
ep1284,0.0
ep1285,0.0
ep1286,1.0
ep1287,0.0
ep1288,1.0
ep1289,0.0
ep1290,0.0
ep1291,1.0
ep1292,1.0
ep1293,0.0
ep1294,0.0
ep1295,0.0
ep1296,0.0
ep1297,1.0
ep1298,1.0
ep1299,1.0
ep1300,0.0
ep1301,1.0
ep1302,1.0
ep1303,0.0
ep1304,1.0
ep1305,1.0
ep1306,1.0
ep1307,0.0
ep1308,0.0
ep1309,0.0
ep1310,0.0
ep1311,1.0
ep1312,0.0
ep1313,1.0
ep1314,0.0
ep1315,0.0
ep1316,0.0
ep1317,1.0
ep1318,0.0
ep1319,0.0
ep1320,1.0
ep1321,0.0
ep1322,1.0
ep1323,1.0
ep1324,0.0
ep1325,0.0
ep1326,0.0
ep1327,0.0
ep1328,0.0
ep1329,0.0
ep1330,0.0
ep1331,0.0
ep1332,0.0
ep1333,0.0
ep1334,1.0
ep1335,0.0
ep1336,1.0
ep1337,0.0
ep1338,0.0
ep1339,1.0
ep1340,1.0
ep1341,0.0
ep1342,1.0
ep1343,0.0
ep1344,1.0
ep1345,0.0
ep1346,1.0
ep1347,1.0
ep1348,1.0
ep1349,0.0
ep1350,1.0
ep1351,0.0
ep1352,0.0
ep1353,0.0
ep1354,0.0
ep1355,1.0
ep1356,1.0
ep1357,0.0
ep1358,1.0
ep1359,0.0
ep1360,1.0
ep1361,1.0
ep1362,0.0
ep1363,1.0
ep1364,0.0
ep1365,0.0
ep1366,1.0
ep1367,1.0
ep1368,0.0
ep1369,0.0
ep1370,1.0
ep1371,0.0
ep1372,1.0
ep1373,0.0
ep1374,1.0
ep1375,1.0
ep1376,0.0
ep1377,0.0
ep1378,0.0
ep1379,0.0
ep1380,0.0
ep1381,1.0
ep1382,0.0
ep1383,0.0
ep1384,0.0
ep1385,0.0
ep1386,0.0
ep1387,0.0
ep1388,1.0
ep1389,1.0
ep1390,1.0
ep1391,1.0
ep1392,0.0
ep1393,0.0
ep1394,0.0
ep1395,0.0
ep1396,0.0
ep1397,0.0
ep1398,1.0
ep1399,0.0
ep1400,1.0
ep1401,0.0
ep1402,1.0
ep1403,1.0
ep1404,1.0
ep1405,0.0
ep1406,1.0
ep1407,1.0
ep1408,0.0
ep1409,0.0
ep1410,0.0
